link,title,surface_totale,surface_habitable,chambre,bain,price,ville,time,secteur,type,age,etage,salon,description,Concierge,Balcon,Terrasse,Securite,Parking,Ascenseur,Climatisation,CuisineEquipee,Garage,Chauffage,Piscine,Jardin,Titre,Loti,Duplex,Meuble
https://www.avito.ma/fr/mers_sultan/appartements/H%C3%B4tel_particulier_en_vente_48357591.htm,Hôtel particulier en vente,390 m²,355 m²,6,4,7000000,Casablanca,19 Janvier,Mers Sultan,"Appartements, Vente",21+ ans,4,3,"Description
Vip Services Maroc met en vente ce magnifique immeuble Art Deco à 2 minutes du parc de la ligue Arabe et de la clinique des Princes au quartier Mers Sultan. Rue en sens unique et calme!

Cet iVoir plus",0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_112m2_%C3%A0_El_Maarif_47204710.htm,Appartement 112m2 à El Maarif,112 m²,,2,2,2059000,Casablanca,00:07,Maarif,"Appartements, Vente",,,1,"Description
Découvrez « La résidence les Orchidées », une réalisation unique située au cœur de l’un des quartiers les plus prisés à Casablanca.
À l’image des biens qu’elle propose, la résidence les Orchidées Voir plus",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement__48235239.htm,Appartement,--,,--,--,,Casablanca,19 Janvier,Autre secteur,"Appartements, Vente",,,,"Description
اﻟﻤﻮﻗﻊ

ﻣﺪﻳﻨﺔ زﻧﺎﺗﺔ اﻟﺠﺪﻳﺪة ﺑﺎﻟﻤﺤﻤﺪﻳﺔ، ﻃﺮﻳﻖ 17

اﻟﺒﺮﻧﺎﻣﺞ

406 ﺳﻜﻦ ﻣﺘﻮﺳﻂ، 74 ﻣﺤﻞ ﺗﺠﺎري، 18 ﺑﻘﻌﺔ أرﺿﻴﺔ
و ﻣﺮاﻓﻖ ﻣﺤﻠﻴﺔ

ﻧﻮع اﻟﺴﻜﻦ

اﻟﺴﻜﻦ اﻟﻤﺘﻮﺳﻂ و اﺟﺘﻤﺎﻋﻲ
Voir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_chock/appartements/Moitier_Maison_sans_mag_%C3%A0_vendre_bd_tah_48650312.htm,Moitier Maison sans mag à vendre bd tah,140 m²,120 m²,4,2,1400000,Casablanca,19 Janvier,Aïn Chock,"Appartements, Vente",,,2,"Description
joli appartement à vendre 2eme étage superficie 120m2 habitable situer au boulevard tah ,se compose de double salon deux chambres cuisine deux toilettes grand couloir et la moitié de stah possibilitVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jz3?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_126m_Haut_Standing_A_Val_Fleuri__47717679.htm,Appartement 126m Haut Standing A Val Fleuri,--,,3,2,1600000,Casablanca,19 Janvier,Val Fleuri,"Appartements, Vente",,1,1,"Description
Appartement 126m Haut Standing A Val Fleuri il se compose

Salon 3 Chambres 2Sdb cuisine Terrasse

1ère étage Avec Ascenseur et garage

Avec bon prix 160 million",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/appartement_138_m2_vue_sur_jardins_%C3%A0_Californie__47826909.htm,appartement 138 m2 vue sur jardins à Californie,138 m²,,3,2,2000000,Casablanca,19 Janvier,Californie,"Appartements, Vente",,2,,"Description
Vends très bel appartement à Californie proche Bd Panoramique dans une résidence entourée d’espaces verts au 2 eme étage, sans vis à vis avec une très belle vue sur les jardins d’une superficie habitaVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/appartement_refait_48760100.htm,appartement refait,125 m²,115 m²,2,1,950000,Casablanca,19 Janvier,Roches Noires,"Appartements, Vente",21+ ans,4,2,"Description
appartement refait il y'a quelques mois bien situé et ensoleillé vendu meublé avec garage titré et aménagé prix discutable .",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/maarif/appartements/Des_Studios_45m_50m_60m_Neuf_Luxe_A_Maarif__46994687.htm,Des Studios 45m 50m 60m Neuf Luxe A Maarif,--,,--,--,860000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",,,,"Description
Idéal pour les investisseurs ou les jeunes actifs à la recherche d’une acquisition, est un projet qui concilie entre centre-ville et calme inouï.

Avant-gardisme et confort , définissent parfaVoir plus",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jz8?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Studios_Neuf_42m_50m_%C3%89quip%C3%A9e_Luxe_A_Maarif__45459127.htm,Studios Neuf 42m 50m Équipée Luxe A Maarif,--,,--,--,819000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",,,,"Description
Superbes opportunités à saisir dans une résidence agréable bien ensoleillée au quartier Maarif près de toutes commodités Idéal pour les investisseurs ou les jeunes actifs à la recherche d’une acquisitVoir plus",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/anfa/appartements/Anfa_aerocity_47890715.htm,Anfa aerocity,--,,--,--,,Casablanca,01:54,Anfa,"Appartements, Vente",,,,"Description
Anfa Aerocity profite d’une implantation exceptionnelle au centre-ville, mitoyen au CIL, à 3 minutes du boulevard Ghandi et à proximité du nouveau siège de la Casa Finance City. Le projet est directemVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/anfa/appartements/Appartements_The_park_47890713.htm,Appartements The park,--,,--,--,,Casablanca,01:54,Anfa,"Appartements, Vente",,,,"Description
Dès le premier regard, THE PARK affiche son originalité et se démarque de tous les autres projets immobiliers par son concept architectural novateur. Les véritables terrasses végétalisées, le jeu des Voir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_belyout/appartements/Luxuria_Tower_47887772.htm,Luxuria Tower,--,,--,--,,Casablanca,01:53,Sidi Belyout,"Appartements, Vente",,,,"Description
Luxuria Tower est implanté à proximité de la tour CFC, face à un parc de 50 hectares « Anfa Park », véritable poumon vert de la zone. Le projet se divise verticalement en deux volumes : une partie basVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jrT?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_a_Marina_47887769.htm,Appartement a Marina,--,,--,--,,Casablanca,01:53,Autre secteur,"Appartements, Vente",,,,"Description
Edifié au cœur de la métropole, Casablanca Marina vous invite à la découverte de son offre résidentielle qui vous séduira par sa douceur de vivre au bord de l’océan. Par ses volumes généreux et ancrésVoir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/belvedere/appartements/Bel_appartement_%C3%A0_Casablanca_48664988.htm,Bel appartement à Casablanca,126 m²,143 m²,3,--,1550000,Casablanca,19 Janvier,Belvédère,"Appartements, Vente",11-20 ans,5,2,"Description
Bel appartement de 143 m2 (126 m2 plan cadastral+17 m2 jouissance) à vendre sur bd Ibn Tachfine dans un immeuble sécurisé avec ascenseur au 5ème étage et se compose de:
- un double salon avec cheminéeVoir plus",0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_Maarif_42390058.htm,Appartement à Maarif,105 m²,78 m²,2,1,890000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",,5,1,"Description
Bel appartement ensoleillé de 105 m2 (78 m2 de surface habitable), au 5ème étage sans ascenseur disposant de deux chambres, un salon, un double séjour, une salle de bain avec baignoire ainsi qu'une cuVoir plus",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/Appartement_haut_standing_en_residence_s%C3%A9curis%C3%A9e__48759988.htm,Appartement haut standing en residence sécurisée,128 m²,105 m²,3,2,1750000,Casablanca,19 Janvier,Les Princesses,"Appartements, Vente",6-10 ans,3,1,"Description
Appartement à vendre aux Princesses, à un prix de 1 750 000 dhs .
Lumineux, Haut Standing, traversant, doté de 3 balcons et une petite terrasse, au 3ème étage d'une résidence sécurisée.

SVoir plus",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jrQ?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement__%C3%A0_Oulfa_Farah_Essalam_48063789.htm,Appartement à Oulfa Farah Essalam,47 m²,,2,1,320000,Casablanca,19 Janvier,Oulfa,"Appartements, Vente",6-10 ans,,1,"Description
Appartement entièrement refait à neuf, ensoleillée et sans vis-à-vis, à vendre à Oulfa Farah Essalam.
L’appartement est constitué de 2 chambres 1 salon 1 cuisine et une salle de bain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_des_hopitaux/appartements/Appartement_131m_Haut_Standing_A_BD_Anoual_47300754.htm,Appartement 131m Haut Standing A BD Anoual,--,,3,2,1450000,Casablanca,19 Janvier,Quartier des Hôpitaux,"Appartements, Vente",,3,1,"Description
Appartement 131m Haut Standing A BD Quartiers Des Hôpitaux Bien ensoleillée
Dans une résidence agréable il se compose
Grand Salon 3chambres 2sdb cuisine balcon Avec ascenseur et garage Voir plus",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/lissasfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_47856644.htm,Appartement en Vente à Casablanca,70 m²,70 m²,2,1,665000,Casablanca,01:36,Lissasfa,"Appartements, Vente",Neuf,1,1,"Description
Abouab Al Oulfa vous propose des appartements très bien situé dans une résidence sécurisée se composant d'un salon, deux chambres, une cuisine plus salle de bain, la résidence dispose également d'espaVoir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/racine/appartements/Magnifique_appt_%C3%A0_50_m_du_caf%C3%A9_les_S_urettes_46492278.htm,Magnifique appt à 50 m du café les Sœurettes,126 m²,107 m²,2,2,,Casablanca,19 Janvier,Racine,"Appartements, Vente",11-20 ans,Rez de chaussée,1,"Description
Vip Services Maroc met en vente cet appartement au rez-de-chaussée, situé à 50 mètres du café Les Sœurettes.
Entièrement remis à neuf récemment, salles de bains, parquet massif, cuisine moderne etVoir plus",1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jrX?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_en_Vente_%C3%A0_Casablanca_46939792.htm,Appartement en Vente à Casablanca,--,,2,1,769500,Casablanca,01:36,Oulfa,"Appartements, Vente",Neuf,1,1,"Description
Abouab Al Oulfa vous propose des appartements moyen standing dans une résidence fermée et sécurisée avec des superficies de 65 à 108 m2 proche de toutes commodités (bus tram, écoles, supermarchés, cafVoir plus",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_Casablanca_42528464.htm,Appartement à Casablanca,85 m²,85 m²,3,2,810000,Casablanca,01:36,Oulfa,"Appartements, Vente",Neuf,,1,"Description
Bénéficiant d'un emplacement central au cœur du quartier OULFA de Casablanca, la résidence ABOUAB OULFA vous propose des Appartements de haut standing au prix du moyen avec des prestations de qualité Voir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Bel_Appartement_en_vente_%C3%A0_Casablanca_OULFA_42563299.htm,Bel Appartement en vente à Casablanca OULFA,71 m²,71 m²,2,1,680000,Casablanca,01:36,Oulfa,"Appartements, Vente",Neuf,1,1,"Description
Bénéficiant d'un emplacement central au cœur du quartier OULFA de Casablanca, la résidence ABOUAB OULFA vous propose des Appartements de haut standing de 49 à 107m² avec des prestations de qualité suVoir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_m2_%C3%A0_Casablanca_Oulfa_43575319.htm,Appartement m2 à Casablanca Oulfa,54 m²,54 m²,1,2,510000,Casablanca,01:36,Oulfa,"Appartements, Vente",Neuf,Rez de chaussée,1,"Description
Bénéficiant d'un emplacement central au cœur du quartier OULFA de Casablanca, la résidence ABOUAB OULFA vous propose des Appartements et studios de haut standing de 49 à 107m² avec des prestations de Voir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_Casablanca_Oulfa_42529609.htm,Appartement à Casablanca Oulfa,--,72 m²,2,1,620000,Casablanca,01:36,Oulfa,"Appartements, Vente",Neuf,,1,"Description
Bénéficiant d'un emplacement central au cœur du quartier OULFA de Casablanca, la résidence ABOUAB OULFA vous propose des Appartements de haut standing au prix du moyen avec des prestations de qualité Voir plus",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/APPARTEMENT_REMIS_A_NEUF_MAARIF_46324662.htm,APPARTEMENT REMIS A NEUF-MAARIF,202 m²,161 m²,3,3,,Casablanca,19 Janvier,Maarif,"Appartements, Vente",11-20 ans,5,2,"Description
A VENDRE, APPARTEMENT RÉNOVÉ NEUF.< -3 grandes chambres à coucher ,
- 3 salles de eau et douches
- 2 salons, une salle à manger et une cuisine , 2 balcons......
(12.500 DH M² AU QUARTIER BURGERVoir plus",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/maarif/appartements/Appart_65m_Pr%C3%A8s_Carrefour_Yacoub_Mansour__47102672.htm,Appart 65m Près Carrefour Yacoub Mansour,--,,2,1,850000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",,4,1,"Description
Appartement 65m Haut Standing Proche Carrefour Fourate Il se compose
Salon 2chambres sdb cuisine 4ème étage avec ascenseur et garage
Avec bon prix 85 million",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_en_Vente_Boulevard_Zerktouni_48734597.htm,Appartement en Vente Boulevard Zerktouni,99 m²,99 m²,2,2,1188000,Casablanca,19 Janvier,Bourgogne,"Appartements, Vente",21+ ans,3,1,"Description
Vente appartement Boulevard Zerktouni
99 m² : Salon + 2 Chambres + Cuisine + Salle de bain + Wc
3éme étage
Usage bureau ou habitation",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_Casablanca_48220640.htm,Appartement à Casablanca,218 m²,218 m²,3,2,3800000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",21+ ans,7+,2,"Description
Appartement ensoleillé toute la journée avec emplacement idéal proche de toute commodité:

Résidence Fermée et très sécurisée avec parc de jeux et piscine.

Appartement avec vue excepVoir plus",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/casablanca/appartements/Appartement_a_vendre_au_quartier_almaz_48759842.htm,Appartement au quartier almaz,145 m²,124 m²,3,2,,Casablanca,19 Janvier,,"Appartements, Vente",1-5 ans,1,1,"Description
Je mets en vente un appartement situé à la résidence ambar 2 au quartier almaz . Il est d’une superficie de 145 m dont 124 habitable 8m terrasse et 13 au parking, l’appartement est composé d’un salon Voir plus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48368423.htm,Appartement en Vente à Casablanca,103 m²,103 m²,4,2,765000,Casablanca,19 Janvier,Sidi Moumen,"Appartements, Vente",Neuf,2,1,"Description
Des appartements en dernier phase de finition sur Casablanca - Sidi moumen exactement Quartier Agdal , un endroit calme et securisé , avec un empalcement idéal proche de toutes comodités ( Mosqué , éVoir plus",1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_en_vente_a_sidi_maarouf_lot_moustakbal_48518609.htm,Appartement en vente a sidi maarouf lot moustakbal,60 m²,60 m²,2,1,690000,Casablanca,19 Janvier,Sidi Maarouf,"Appartements, Vente",6-10 ans,2,1,"Description
Je mets en vente un bel appartement ""angle:chouka"" situé à Lotissement Al Moustakbal Sidi Maarouf
L’appartement est très bien ensoleillé toute la journée avec une vue dégagée et sans vis-à-vis. L'Voir plus",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/avender_en_face_marjane_et_acoute_ENSG__48653102.htm,avender en face marjane et acoute ENSG,54 m²,54 m²,2,2,300000,Casablanca,19 Janvier,Aïn Sebaâ,"Appartements, Vente",6-10 ans,4,1,"Description
appartement avender ain sbaa acoute marjane et tramway",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_belyout/appartements/studio_a_vendre___44603777.htm,studio a vendre,44 m²,44 m²,1,1,680000,Casablanca,19 Janvier,Sidi Belyout,"Appartements, Vente",Neuf,6,1,"Description
En plein cœur de l’avenue historique “Khouribga”, Le projet multifonctionnel CANTON PLAZA est idéalement situé. Vous êtes dorénavant au cœur de l’action, proche de toutes les commodités. Pour se déplVoir plus",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/racine/appartements/Appartement_en_plein_triangle_d_or_rue_Lafontaine__48711318.htm,Appartement en plein triangle d’or rue Lafontaine,230 m²,230 m²,3,3,3680000,Casablanca,19 Janvier,Racine,"Appartements, Vente",11-20 ans,3,1,"Description
Je vend un grand appartement refait à neuf dans la fameuse rue Lafontaine au cœur de racine, situé pile entre boulevard abdeltif benkaddour et boulevard D’anfa en plein triangle d’or . Rue très prestVoir plus",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jrL?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_Sidi_Bernoussi_R%C3%A9sidence_El_Yassamine_37621456.htm,Appartement Sidi Bernoussi Résidence El Yassamine,--,,--,--,500000,Casablanca,19 Janvier,Sidi Bernoussi,"Appartements, Vente",,,,"Description
Résidence sécurisée avec caméras de surveillance, ascenseur, parking sous-sol, parabole collective, piscine et climatisation pré-installée.
Avec une finition de bon standing, les appartements de Voir plus",0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/Belle_r%C3%A9sidence_au_quartier_tr%C3%A8s_convoit%C3%A9_el_oulfa_48158738.htm,Belle résidence au quartier très convoité el oulfa,--,,2,1,690000,Casablanca,19 Janvier,Oulfa,"Appartements, Vente",Neuf,1,1,"Description
Le projet situé au quartier Al Oulfa, vous propose des appartements de standing bien agencés d’une superficie allant de 73 à 105 m², et ce, à un prix incontournable à partir de 690 000 DH et 100% déclVoir plus",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/roches_noires/appartements/Appartement_%C3%A0_Roche_noires_101m2_42165450.htm,Appartement à Roche noires 101m2,101 m²,101 m²,2,1,800000,Casablanca,19 Janvier,Roches Noires,"Appartements, Vente",,4,1,"Description
Un bel appartement à vendre au quartier roches noires situé à proximité du centre commercial Tachfine et 05 mn de la Gare TGV, Gare casa voyageur et station de Tram ; 4ème étage ; d’une superficie de Voir plus",1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Luxueuse_r%C3%A9sidence_en_Californie_47668857.htm,Luxueuse résidence en Californie,68 m²,,2,1,1040000,Casablanca,19 Janvier,Californie,"Appartements, Vente",1-5 ans,1,1,"Description
Composée de 4 immeubles en R+4, La résidence fermée et sécurisée située au quartier Californie qui vous propose des appartements haut standing de 2 et 3 chambres, de superficies allant de 68 à 122 m²,Voir plus",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
https://immoneuf.avito.ma/fr/unite/jrI?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48759602.htm,Appartement en Vente à Casablanca,50 m²,,1,1,,Casablanca,19 Janvier,Maarif,"Appartements, Vente",Neuf,3,1,"Description
opportunité à saisir studio haut standing",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Des_appartements_%C3%A0_quartier_Ain_Sebaa_39648785.htm,Des appartements à quartier Ain Sebaa,--,,2,1,700000,Casablanca,19 Janvier,Aïn Sebaâ,"Appartements, Vente",,,1,"Description
la deuxième tranche d’un projet qui a fait beaucoup d’heureux au quartier Ain Sebaâ arrive bientôt !
Le projet qui a fait entendre de lui. Pourquoi ? Parce que les acquéreurs de la première tranchVoir plus",0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Chic_appart_appart_%C3%A0_maarif_46403636.htm,Chic appart appart à maarif,45 m²,,1,1,860000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",Neuf,1,1,"Description

Idéal pour les investisseurs ou les jeunes actifs à la recherche d’une acquisition, la Résidence , est un projet qui concilie entre centre-ville et calme inouï.

Avant-gardisme et confortVoir plus",0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_Casablanca_44597027.htm,Appartement à Casablanca,140 m²,134 m²,3,3,1850000,Casablanca,19 Janvier,Maarif,"Appartements, Vente",6-10 ans,4,2,"Description
Appartement en Vente à Casablanca exactement quartier les princesses bien ensoleillé Sa superficie est de 140 mètres carrés. Le quatrième étage comprend trois chambres, deux salons, une cuisine entièrVoir plus",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
https://immoneuf.avito.ma/fr/unite/jrJ?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_Casablanca_48759483.htm,Appartement à Casablanca,--,,1,1,,Casablanca,19 Janvier,Maarif,"Appartements, Vente",,Rez de chaussée,0,"Description
appartement a vente a maarif casablanca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bernoussi/appartements/Appartement_84_m2_48759463.htm,Appartement 84 m2,84 m²,84 m²,2,1,,Casablanca,19 Janvier,Bernoussi,"Appartements, Vente",,2,1,"Description
دار على الشياع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/beausejour/appartements/Appartement_bien_situ%C3%A9_46795849.htm,Appartement bien situé,139 m²,121 m²,3,2,1950000,Casablanca,19 Janvier,Beauséjour,"Appartements, Vente",6-10 ans,2,1,"Description
Un magnifique appartement à vendre, doté de 3 façades, très bien situé au cœur du quartier Beauséjour, à 2 pas du nouveau Parc d’Anfa, à proximité du Centre Commercial Carrefour et d’une station TramwVoir plus",1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_dazemmour/appartements/Appartement_%C3%A0_Casablanca_46897851.htm,Appartement à Casablanca,54 m²,54 m²,2,2,240000,Casablanca,19 Janvier,Route d'Azemmour,"Appartements, Vente",6-10 ans,4,1,"Description
Vente appartement refait et meublé (devant les villas des prêts - Route d'azzemour)

- Titre et main levée disponible.
AFFAIRE A NE PAS RATER !",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
https://immoneuf.avito.ma/fr/unite/jrO?utm_source=avito_integration&utm_medium=listing_integration,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_en_Vente_%C3%A0_Casablanca_48584641.htm,Appartement en Vente à Casablanca,90 m²,90 m²,2,1,1400000,Casablanca,19 Janvier,Autre secteur,"Appartements, Vente",1-5 ans,,1,"Description
Je vend mon appartement à Jumeira Beach, résidence fermée et sécurisée 24/7 , située à Dar Bouazza.
App  de superficie 90 m2 , 1ère main  et bien entretenue  .
Comprenant : 1 hall , 1 salon, 2Voir plus",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appart_en_vente_ainsbaa_et_sidimoumene_48759336.htm,Appart en vente ainsbaa et sidimoumene,60 m²,60 m²,2,1,260000,Casablanca,19 Janvier,Aïn Sebaâ,"Appartements, Vente",6-10 ans,2,1,"Description
3 appartements en vente.

Une Appartement Résidence badre 2eme étage.et d autre. résidence amane ain sbaa.3eme étage salon et 2 chambres cuisine mrah balcon toilette douche. 2eme étage. 380000Voir plus",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
